it	o	PRP
can	o	MD
not	o	RB
be	o	VB
used	o	VBN
to	o	TO
retrieve	o	VB
temperatures	o	NNS
.	o	.

Effect	o	NN
of	o	IN
SO2	o	NNP
on	o	IN
(	o	-LRB-
a	o	DT
)	o	-RRB-
increase	o	NN
of	o	IN
solid	o	JJ
major	o	JJ
elemental	o	JJ
concentrations	o	NNS
for	o	IN
SO2	MP	NNP
concentrations	MP	NNS
of	o	IN
0	QA	CD
ppm	QA	NN
,	QA	,
1000	QA	CD
ppm	QA	NN
and	QA	CC
2000	QA	CD
ppm	QA	NN
,	o	,
and	o	CC
bed	ME	NN
inventory	ME	NN
of	o	IN
13	QA	CD
kg	QA	NNS
CaCO3	MP	JJ
.	o	.

In	o	IN
situ	o	JJ
nano	o	NN
-	o	HYPH
mechanical	o	JJ
mapping	o	NN
was	o	VBD
performed	o	VBN
on	o	IN
an	o	DT
iron	o	NN
substrate	o	NN
with	o	IN
a	o	DT
pre	o	NN
-	o	JJ
adsorbed	o	VBN
Mefp	o	NNP
-	o	HYPH
1	o	CD
layer	o	NN
,	o	,
immersed	o	VBN
in	o	IN
the	o	DT
citric	o	JJ
acid	o	NN
buffer	o	NN
solution	o	NN
and	o	CC
the	o	DT
10	QA	CD
μM	QA	NN
FeCl3	ME	CD
solution	o	NN
,	o	,
respectively	o	RB
.	o	.

The	o	DT
topography	o	NN
images	o	NNS
are	o	VBP
shown	o	VBN
in	o	IN
Fig	o	NNP
.	o	.
4	o	CD
,	o	,
presenting	o	VBG
the	o	DT
starting	o	NN
surface	o	NN
in	o	IN
the	o	DT
buffer	o	NN
solution	ME	NN
at	o	IN
pH	QA	NNP
7	QA	CD
–	QA	:
8	QA	CD
(	o	-LRB-
Fig	o	NN
.	o	.
4a	o	CD
)	o	-RRB-
.	o	.

Since	o	IN
the	o	DT
iron	o	NN
surface	o	NN
was	o	VBD
pre	o	VBN
-	o	VBN
conditioned	o	VBN
in	o	IN
10	QA	CD
%	QA	NN
NaOH	ME	NNP
,	o	,
the	o	DT
surface	o	NN
mainly	o	RB
consists	o	VBZ
of	o	IN
Fe2O3	o	NNS
as	o	IN
confirmed	o	VBN
by	o	IN
the	o	DT
CRM	o	NNP
measurement	o	NN
.	o	.

The	o	DT
Rq	MP	NNP
value	MP	NN
is	o	VBZ
3.91	QA	CD
nm	QA	NNS
over	o	IN
a	o	DT
500	QA	CD
nm	QA	NN
×	QA	NNP
500	QA	CD
nm	QA	NNS
scanned	ME	VBD
area	ME	NN
.	o	.

The	o	DT
topograpical	o	JJ
images	o	NNS
of	o	IN
the	o	DT
Mefp	o	NNP
-	o	HYPH
1	o	CD
layer	o	NN
adsorbed	o	VBN
on	o	IN
the	o	DT
iron	o	NN
surface	o	NN
in	o	IN
the	o	DT
buffer	o	NN
solution	o	NN
and	o	CC
in	o	IN
the	o	DT
FeCl3	o	NNP
solution	o	NN
are	o	VBP
shown	o	VBN
in	o	IN
Fig	o	NNP
.	o	.
4b	o	NN
and	o	CC
c	o	NN
,	o	,
respectively	o	RB
.	o	.

The	o	DT
adsorption	o	NN
of	o	IN
the	o	DT
protein	o	NN
leads	o	VBZ
to	o	IN
a	o	DT
smearing	o	NN
of	o	IN
the	o	DT
features	o	NNS
seen	o	VBN
on	o	IN
the	o	DT
surface	o	NN
prior	o	RB
to	o	IN
the	o	DT
Mefp	o	NNP
-	o	HYPH
1	o	CD
adsorption	o	NN
,	o	,
compare	o	VB
Fig	o	NNP
.	o	.
4a	o	NN
and	o	CC
b.	o	NN
By	o	IN
comparing	o	VBG
the	o	DT
Z	o	NN
-	o	HYPH
range	o	NN
of	o	IN
the	o	DT
surface	o	NN
with	o	IN
and	o	CC
without	o	IN
the	o	DT
Mefp	o	NNP
-	o	HYPH
1	o	CD
film	o	NN
(	o	-LRB-
Table	o	NN
1	o	CD
)	o	-RRB-
,	o	,
it	o	PRP
is	o	VBZ
seen	o	VBN
that	o	IN
the	o	DT
adsorption	o	NN
of	o	IN
Mefp	o	NNP
-	o	HYPH
1	o	NNP
does	o	VBZ
not	o	RB
lead	o	VB
to	o	IN
any	o	DT
significant	o	JJ
change	o	NN
in	o	IN
the	o	DT
height	o	NN
variation	o	NN
,	o	,
which	o	WDT
indicates	o	VBZ
a	o	DT
full	o	JJ
coverage	o	NN
of	o	IN
the	o	DT
Mefp	o	NNP
-	o	HYPH
1	o	CD
film	o	NN
on	o	IN
the	o	DT
surface	o	NN
.	o	.

Fig	o	NNP
.	o	.
4c	o	CD
presents	o	VBZ
the	o	DT
topography	o	NN
of	o	IN
the	o	DT
Mefp	o	NNP
-	o	HYPH
1	o	CD
film	o	NN
exposed	o	VBN
to	o	IN
the	o	DT
FeCl3	o	NNP
solution	o	NN
;	o	:
by	o	IN
comparing	o	VBG
with	o	IN
Fig	o	NNP
.	o	.
4b	o	NN
and	o	CC
the	o	DT
Z	o	NN
-	o	HYPH
range	o	NN
in	o	IN
Table	o	NN
1	o	CD
,	o	,
it	o	PRP
is	o	VBZ
observed	o	VBN
that	o	IN
the	o	DT
introduction	o	NN
of	o	IN
Fe3	o	NN
+	o	RB
induced	o	VBD
a	o	DT
negligible	o	JJ
decrease	o	NN
in	o	IN
the	o	DT
height	o	NN
variation	o	NN
,	o	,
which	o	WDT
remains	o	VBZ
predominantly	o	RB
due	o	JJ
to	o	IN
the	o	DT
roughness	o	NN
of	o	IN
the	o	DT
substrate	o	JJ
surface	o	NN
.	o	.

Dinoflagellate	o	NNP
cysts	o	NNS
have	o	VBP
been	o	VBN
used	o	VBN
extensively	o	RB
for	o	IN
reconstructing	o	VBG
paleoenvironments	o	NNS
in	o	IN
the	o	DT
Paleogene	o	NNP
(	o	-LRB-
see	o	VB
overview	o	NN
in	o	IN
Sluijs	o	NNP
et	o	NNP
al	o	NNP
.	o	.
,	o	,
2005	o	CD
)	o	-RRB-
,	o	,
as	o	IN
they	o	PRP
are	o	VBP
particularly	o	RB
sensitive	o	JJ
to	o	IN
changes	o	NNS
in	o	IN
salinity	o	NN
,	o	,
temperature	o	NN
,	o	,
and	o	CC
nutrient	o	NN
levels	o	NNS
(	o	-LRB-
Powell	o	NNP
et	o	NNP
al	o	NNP
.	o	.
,	o	,
1992	o	CD
;	o	:
Pross	o	NNP
and	o	CC
Brinkhuis	o	NNP
2005	o	CD
;	o	:
Sluijs	o	NNP
et	o	NNP
al	o	NNP
.	o	.
,	o	,
2005	o	CD
)	o	-RRB-
.	o	.

We	o	PRP
calculate	o	VBP
“	o	``
%	o	NN
low	o	JJ
salinity	o	NN
dinoflagellate	o	NN
cysts	o	NNS
”	o	''
(	o	-LRB-
Figs	o	NNP
.	o	.
7	o	CD
–	o	SYM
9	o	CD
)	o	-RRB-
by	o	IN
grouping	o	VBG
cysts	o	NNS
of	o	IN
similar	o	JJ
inferred	o	VBN
ecologic	o	JJ
preferences	o	NNS
(	o	-LRB-
see	o	VB
Fig	o	NNP
.	o	.
7	o	CD
,	o	,
and	o	CC
discussion	o	NN
in	o	IN
the	o	DT
Supplementary	o	NNP
Material	o	NNP
)	o	-RRB-
to	o	TO
provide	o	VB
an	o	DT
indication	o	NN
of	o	IN
environmental	o	JJ
change	o	NN
,	o	,
and	o	CC
by	o	IN
excluding	o	VBG
species	o	NNS
of	o	IN
uncertain	o	JJ
affinity	o	NN
such	o	JJ
as	o	IN
Apectodinium	o	NNP
.	o	.

Samples	ME	NNS
with	QL	IN
fewer	QL	JJR
than	QL	IN
20	QL	CD
specimens	QL	NNS
were	QL	VBD
also	QL	RB
excluded	QL	VBN
.	o	.

Despite	o	IN
the	o	DT
limitations	o	NNS
of	o	IN
this	o	DT
method	o	NN
,	o	,
the	o	DT
large	o	JJ
variation	o	NN
in	o	IN
the	o	DT
%	MP	NN
low	MP	JJ
salinity	MP	NN
dinoflagellate	MP	NN
cysts	MP	NNS
(	o	-LRB-
ranging	o	VBG
from	o	IN
0	QA	CD
%	QA	NN
to	QA	TO
80	QA	CD
%	QA	NN
)	o	-RRB-
clearly	o	RB
indicates	o	VBZ
that	o	IN
significant	o	JJ
environmental	o	JJ
changes	o	NNS
in	o	IN
surface	o	NN
water	o	NN
conditions	o	NNS
occurred	o	VBD
during	o	IN
the	o	DT
CIE	o	NNP
onset	o	NN
in	o	IN
the	o	DT
central	o	JJ
North	o	NNP
Sea	o	NNP
,	o	,
and	o	CC
is	o	VBZ
supported	o	VBN
by	o	IN
coeval	o	JJ
changes	o	NNS
in	o	IN
the	o	DT
sedimentary	o	JJ
carbon	o	NN
/	o	SYM
nitrogen	o	NN
(	o	-LRB-
C	o	NN
/	o	SYM
N	o	NNP
)	o	-RRB-
ratio	o	NN
(	o	-LRB-
Fig	o	NNP
.	o	.
10	o	CD
)	o	-RRB-
which	o	WDT
reflects	o	VBZ
changes	o	NNS
in	o	IN
the	o	DT
proportion	o	NN
of	o	IN
terrestrial	o	JJ
/	o	SYM
marine	o	JJ
organic	o	JJ
material	o	NN
deposited	o	VBN
in	o	IN
the	o	DT
North	o	NNP
Sea	o	NNP
Basin	o	NNP
due	o	IN
to	o	IN
terrestrial	o	JJ
runoff	o	NN
and	o	CC
productivity	o	NN
(	o	-LRB-
see	o	VB
Section	o	NN
4.4	o	CD
)	o	-RRB-
.	o	.

As	o	IN
the	o	DT
conclusion	o	NN
of	o	IN
our	o	PRP$
paper	o	NN
,	o	,
we	o	PRP
now	o	RB
assess	o	VBP
to	o	TO
which	o	WDT
extent	o	NN
the	o	DT
properties	o	NNS
of	o	IN
our	o	PRP$
implementation	o	NN
of	o	IN
the	o	DT
FATAL	o	NN
+	o	IN
algorithm	o	NN
,	o	,
which	o	WDT
have	o	VBP
been	o	VBN
expressed	o	VBN
and	o	CC
verified	o	VBN
within	o	IN
our	o	PRP$
modeling	o	NN
framework	o	NN
and	o	CC
tested	o	VBN
experimentally	o	RB
,	o	,
meet	o	VB
our	o	PRP$
design	o	NN
goals	o	NNS
.	o	.

Furthermore	o	RB
,	o	,
we	o	PRP
will	o	MD
discuss	o	VB
a	o	DT
number	o	NN
of	o	IN
potential	o	JJ
improvements	o	NNS
and	o	CC
future	o	JJ
research	o	NN
avenues	o	NNS
.	o	.

Our	o	PRP$
exposition	o	NN
will	o	MD
follow	o	VB
the	o	DT
optimization	o	NN
criteria	o	NNS
listed	o	VBN
in	o	IN
Section	o	NNP
2.1.7.	o	NNPS
•	o	NNP
Area	o	NNP
consumption	o	NN
:	o	:
For	o	IN
a	o	DT
suitable	o	JJ
implementation	o	NN
,	o	,
the	o	DT
total	o	JJ
number	o	NN
of	o	IN
gates	o	NNS
is	o	VBZ
O	o	NN
(	o	-LRB-
nlogn	o	JJ
)	o	-RRB-
per	o	IN
node	o	NN
.	o	.

This	o	DT
can	o	MD
be	o	VB
seen	o	VBN
by	o	IN
observing	o	VBG
that	o	IN
the	o	DT
complexity	o	NN
of	o	IN
the	o	DT
threshold	o	NN
gates	o	NNS
is	o	VBZ
dominating	o	VBG
the	o	DT
asymptotic	o	JJ
number	o	NN
of	o	IN
gates	o	NNS
,	o	,
since	o	IN
the	o	DT
O	o	JJ
(	o	-LRB-
n	o	CC
)	o	-RRB-
remaining	o	VBG
components	o	NNS
of	o	IN
a	o	DT
node	o	NN
have	o	VB
a	o	DT
constant	o	JJ
number	o	NN
of	o	IN
gates	o	NNS
each	o	DT
;	o	:
using	o	VBG
sorting	o	VBG
networks	o	NNS
to	o	TO
implement	o	VB
threshold	o	NN
gates	o	NNS
,	o	,
the	o	DT
stated	o	JJ
complexity	o	NN
bound	o	VBN
follows	o	VBZ
[	o	-LRB-
48	o	CD
]	o	-RRB-
.	o	.

Trivially	o	RB
,	o	,
this	o	DT
number	o	NN
of	o	IN
gates	o	NNS
is	o	VBZ
a	o	DT
factor	o	NN
of	o	IN
O	o	NN
(	o	-LRB-
logn	o	RB
)	o	-RRB-
from	o	IN
optimal	o	JJ
.	o	.

We	o	PRP
conjecture	o	VBP
that	o	IN
in	o	IN
fact	o	NN
this	o	DT
complexity	o	NN
is	o	VBZ
asymptotically	o	RB
optimal	o	JJ
,	o	,
unless	o	IN
one	o	PRP
is	o	VBZ
willing	o	JJ
to	o	TO
sacrifice	o	VB
other	o	JJ
desirable	o	JJ
properties	o	NNS
of	o	IN
the	o	DT
algorithm	o	NN
(	o	-LRB-
e.g.	o	RB
optimal	o	JJ
resilience	o	NN
)	o	-RRB-
.	o	.

Assuming	o	VBG
that	o	IN
the	o	DT
gate	o	JJ
complexity	o	NN
of	o	IN
the	o	DT
nodes	o	NNS
adequately	o	RB
represents	o	VBZ
the	o	DT
area	o	NN
consumption	o	NN
of	o	IN
our	o	PRP$
algorithm	o	NN
,	o	,
we	o	PRP
conclude	o	VBP
that	o	IN
our	o	PRP$
solution	o	NN
is	o	VBZ
satisfactory	o	JJ
in	o	IN
that	o	DT
regard.	o	NN
•	o	NNP
Communication	o	NN
complexity	o	NN
:	o	:
Our	o	PRP$
implementation	o	NN
uses	o	VBZ
7	QA	CD
(	o	-LRB-
1	QA	CD
-	QA	HYPH
bit	QA	NN
)	o	-RRB-
wires	ME	NNS
per	ME	IN
channel	ME	NN
,	o	,
and	o	CC
sequential	o	JJ
encoding	o	NN
of	o	IN
the	o	DT
states	o	NNS
of	o	IN
the	o	DT
main	o	JJ
state	o	NN
machine	o	NN
would	o	MD
reduce	o	VB
this	o	DT
number	o	NN
to	o	IN
5	o	CD
.	o	.

All	o	DT
communication	o	NN
are	o	VBP
broadcasts	o	NNS
.	o	.

Considering	o	VBG
the	o	DT
complexity	o	NN
of	o	IN
the	o	DT
task	o	NN
,	o	,
there	o	EX
seems	o	VBZ
to	o	TO
be	o	VB
very	o	RB
limited	o	JJ
room	o	NN
for	o	IN
improvement.	o	NN
•	o	NNP
Stabilization	o	NN
time	o	NN
:	o	:
Our	o	PRP$
algorithm	o	NN
has	o	VBZ
a	o	DT
stabilization	o	NN
time	o	NN
of	o	IN
O	o	NN
(	o	-LRB-
n	o	CC
)	o	-RRB-
in	o	IN
the	o	DT
worst	o	JJS
case	o	NN
.	o	.

Recent	o	JJ
findings	o	NNS
[	o	-LRB-
49	o	CD
]	o	-RRB-
show	o	VBP
that	o	IN
a	o	DT
polylogarithmic	o	JJ
stabilization	o	NN
time	o	NN
can	o	MD
be	o	VB
achieved	o	VBN
at	o	IN
a	o	DT
low	o	JJ
communication	o	NN
complexity	o	NN
;	o	:
however	o	RB
,	o	,
this	o	DT
comes	o	VBZ
at	o	IN
the	o	DT
expense	o	NN
of	o	IN
suboptimal	o	JJ
resilience	o	NN
,	o	,
a	o	DT
weaker	o	JJR
adversarial	o	JJ
model	o	NN
,	o	,
and	o	CC
,	o	,
most	o	RBS
importantly	o	RB
,	o	,
constants	o	NNS
in	o	IN
the	o	DT
complexity	o	NN
bounds	o	NNS
that	o	WDT
make	o	VBP
the	o	DT
resulting	o	VBG
algorithm	o	NN
inferior	o	JJ
to	o	IN
our	o	PRP$
solution	o	NN
for	o	IN
any	o	DT
practical	o	JJ
range	o	NN
of	o	IN
parameters	o	NNS
.	o	.

Moreover	o	RB
,	o	,
as	o	IN
formalized	o	VBN
in	o	IN
[	o	-LRB-
13	o	CD
]	o	-RRB-
and	o	CC
demonstrated	o	VBD
in	o	IN
Section	o	NN
7	o	CD
,	o	,
for	o	IN
a	o	DT
wide	o	JJ
range	o	NN
of	o	IN
scenarios	o	NNS
our	o	PRP$
algorithm	o	NN
achieves	o	VBZ
constant	o	JJ
stabilization	o	NN
time	o	NN
.	o	.

Considering	o	VBG
the	o	DT
severe	o	JJ
fault	o	NN
model	o	NN
,	o	,
we	o	PRP
conclude	o	VBP
that	o	IN
despite	o	IN
not	o	RB
being	o	VBG
optimal	o	JJ
,	o	,
our	o	PRP$
algorithm	o	NN
performs	o	VBZ
satisfactory	o	JJ
with	o	IN
respect	o	NN
to	o	IN
this	o	DT
quality	o	NN
measure.	o	NNS
•	o	RB
Resilience	o	NN
:	o	:
It	o	PRP
is	o	VBZ
known	o	VBN
that	o	IN
3f	o	NNP
+	o	CD
1	o	CD
nodes	o	NNS
are	o	VBP
necessary	o	JJ
to	o	TO
tolerate	o	VB
f	o	XX
faults	o	NNS
[	o	-LRB-
25	o	CD
,	o	,
14	o	CD
]	o	-RRB-
unless	o	IN
cryptographic	o	JJ
tools	o	NNS
are	o	VBP
available	o	JJ
.	o	.

Since	o	IN
the	o	DT
complexity	o	NN
incurred	o	VBN
by	o	IN
cryptographic	o	JJ
tools	o	NNS
is	o	VBZ
prohibitive	o	JJ
in	o	IN
our	o	PRP$
setting	o	NN
,	o	,
our	o	PRP$
algorithm	o	NN
features	o	VBZ
optimal	o	JJ
resilience.	o	NNS
•	o	NN
Delays	o	NNS
:	o	:
As	o	IN
mentioned	o	VBN
,	o	,
the	o	DT
delay	o	NN
of	o	IN
wires	o	NNS
is	o	VBZ
outside	o	IN
our	o	PRP$
control	o	NN
.	o	.

Taking	o	VBG
dmin	o	NN
+	o	NN
and	o	CC
dmax	o	VB
+	o	CC
into	o	IN
account	o	NN
in	o	IN
the	o	DT
quick	o	JJ
cycle	o	NN
machine	o	NN
,	o	,
we	o	PRP
make	o	VBP
best	o	JJS
use	o	NN
of	o	IN
the	o	DT
available	o	JJ
bounds	o	NNS
in	o	IN
terms	o	NNS
of	o	IN
the	o	DT
final	o	JJ
frequency	o	NN
/	o	SYM
synchrony	o	NN
trade	o	NN
-	o	HYPH
off	o	NN
.	o	.

The	o	DT
delays	o	NNS
incurred	o	VBN
by	o	IN
the	o	DT
computations	o	NNS
performed	o	VBN
at	o	IN
nodes	o	NNS
are	o	VBP
proportional	o	JJ
to	o	IN
the	o	DT
depths	o	NNS
of	o	IN
the	o	DT
involved	o	VBN
circuits	o	NNS
.	o	.

Again	o	RB
,	o	,
the	o	DT
implementation	o	NN
of	o	IN
the	o	DT
threshold	o	NN
gates	o	NNS
is	o	VBZ
the	o	DT
dominant	o	JJ
cost	o	NN
factor	o	NN
here	o	RB
.	o	.

The	o	DT
sorting	o	VBG
network	o	NN
by	o	IN
Ajtai	o	NNP
et	o	NNP
al	o	NNP
.	o	.
[	o	-LRB-
48	o	CD
]	o	-RRB-
exhibits	o	VBZ
depth	o	NN
O	o	NN
(	o	-LRB-
logn	o	UH
)	o	-RRB-
.	o	.

Assuming	o	VBG
constant	o	JJ
fan	o	NN
-	o	HYPH
in	o	NN
of	o	IN
gates	o	NNS
,	o	,
this	o	DT
is	o	VBZ
clearly	o	RB
asymptotically	o	RB
optimal	o	JJ
if	o	IN
the	o	DT
decision	o	NN
when	o	WRB
to	o	TO
increase	o	VB
the	o	DT
logical	o	JJ
clock	o	NN
Lv	o	NNP
next	o	RB
indeed	o	RB
depends	o	VBZ
on	o	IN
all	o	DT
n	o	CC
−	o	NN
1	o	CD
input	o	NN
signals	o	NNS
of	o	IN
v	o	NN
from	o	IN
remote	o	JJ
nodes	o	NNS
.	o	.

We	o	PRP
conclude	o	VBP
that	o	IN
,	o	,
so	o	RB
far	o	RB
as	o	IN
within	o	IN
our	o	PRP$
control	o	NN
,	o	,
the	o	DT
design	o	NN
goal	o	NN
of	o	IN
minimizing	o	VBG
the	o	DT
incurred	o	VBN
delays	o	NNS
is	o	VBZ
met	o	VBN
by	o	IN
our	o	PRP$
algorithm.	o	NN
•	o	UH
Metastability	o	NNP
:	o	:
We	o	PRP
discussed	o	VBD
several	o	JJ
effective	o	JJ
measures	o	NNS
to	o	TO
prevent	o	VB
metastability	o	NN
in	o	IN
Section	o	NN
6	o	CD
.	o	.

Our	o	PRP$
experiments	o	NNS
support	o	VBP
our	o	PRP$
theoretical	o	JJ
finding	o	NN
that	o	IN
,	o	,
after	o	IN
stabilization	o	NN
,	o	,
metastability	o	NN
may	o	MD
not	o	RB
occur	o	VB
in	o	IN
absence	o	NN
of	o	IN
further	o	JJ
faults	o	NNS
.	o	.

However	o	RB
,	o	,
since	o	IN
metastability	o	NN
is	o	VBZ
an	o	DT
elusive	o	JJ
problem	o	NN
for	o	IN
which	o	WDT
it	o	PRP
is	o	VBZ
difficult	o	JJ
to	o	TO
transfer	o	VB
insights	o	NNS
and	o	CC
observations	o	NNS
to	o	IN
other	o	JJ
modes	o	NNS
of	o	IN
operation	o	NN
of	o	IN
a	o	DT
given	o	VBN
system	o	NN
—	o	:
let	o	VB
alone	o	RB
to	o	IN
different	o	JJ
implementation	o	NN
technology	o	NN
—	o	:
a	o	DT
mathematical	o	JJ
treatment	o	NN
of	o	IN
metastability	o	NN
is	o	VBZ
highly	o	RB
desirable	o	JJ
.	o	.

Our	o	PRP$
model	o	NN
opens	o	VBZ
up	o	RP
various	o	JJ
possible	o	JJ
approaches	o	NNS
to	o	IN
this	o	DT
issue	o	NN
.	o	.

For	o	IN
one	o	CD
,	o	,
it	o	PRP
is	o	VBZ
feasible	o	JJ
to	o	TO
switch	o	VB
to	o	IN
a	o	DT
more	o	RBR
accurate	o	JJ
description	o	NN
of	o	IN
signals	o	NNS
in	o	IN
terms	o	NNS
of	o	IN
signals	o	NNS
'	o	POS
voltages	o	NNS
as	o	IN
continuous	o	JJ
functions	o	NNS
of	o	IN
time	o	NN
.	o	.

Another	o	DT
option	o	NN
choosing	o	VBG
an	o	DT
intermediate	o	JJ
level	o	NN
of	o	IN
complexity	o	NN
would	o	MD
be	o	VB
to	o	TO
add	o	VB
an	o	DT
additional	o	JJ
signal	o	NN
state	o	NN
(	o	-LRB-
e.g.	o	FW
⊥	o	FW
)	o	-RRB-
for	o	IN
“	o	``
invalid	o	JJ
”	o	''
signals	o	NNS
,	o	,
representing	o	VBG
e.g.	o	RB
creeping	o	VBG
or	o	CC
oscillating	o	VBG
signals	o	NNS
.	o	.

Assigning	o	VBG
appropriate	o	JJ
probabilities	o	NNS
of	o	IN
metastability	o	NN
propagation	o	NN
and	o	CC
decay	o	NN
to	o	IN
modules	o	NNS
,	o	,
this	o	DT
would	o	MD
enable	o	VB
a	o	DT
unified	o	VBN
probabilistic	o	JJ
analysis	o	NN
of	o	IN
metastability	o	NN
generation	o	NN
,	o	,
propagation	o	NN
,	o	,
and	o	CC
decay	o	VB
within	o	IN
a	o	DT
modeling	o	NN
framework	o	NN
using	o	VBG
discrete	o	JJ
state	o	NN
representations	o	NNS
.	o	.

Such	o	PDT
an	o	DT
approach	o	NN
could	o	MD
yield	o	VB
entirely	o	RB
unconditional	o	JJ
guarantees	o	NNS
on	o	IN
system	o	NN
recovery	o	NN
;	o	:
in	o	IN
contrast	o	NN
,	o	,
our	o	PRP$
current	o	JJ
description	o	NN
requires	o	VBZ
an	o	DT
a	o	DT
priori	o	JJ
guarantee	o	NN
that	o	IN
metastability	o	NN
is	o	VBZ
sufficiently	o	RB
contained	o	VBN
during	o	IN
the	o	DT
stabilization	o	NN
process.	o	NN
•	o	LS
Connectivity	o	NN
:	o	:
The	o	DT
algorithm	o	NN
presented	o	VBN
in	o	IN
this	o	DT
work	o	NN
requires	o	VBZ
to	o	TO
connect	o	VB
all	o	DT
pairs	o	NNS
of	o	IN
nodes	o	NNS
and	o	CC
is	o	VBZ
therefore	o	RB
not	o	RB
scalable	o	JJ
.	o	.

Unfortunately	o	RB
,	o	,
it	o	PRP
is	o	VBZ
known	o	VBN
that	o	IN
Ω	o	NNP
(	o	-LRB-
n2	o	CD
)	o	-RRB-
links	o	NNS
are	o	VBP
required	o	VBN
for	o	IN
tolerating	o	VBG
f∈Ω	o	NNP
(	o	-LRB-
n	o	CC
)	o	-RRB-
faults	o	NNS
in	o	IN
the	o	DT
worst	o	JJS
case	o	NN
[	o	-LRB-
26	o	CD
,	o	,
27	o	CD
]	o	-RRB-
.	o	.

We	o	PRP
argued	o	VBD
for	o	IN
the	o	DT
assumption	o	NN
of	o	IN
worst	o	JJS
-	o	HYPH
case	o	NN
behavior	o	NN
of	o	IN
faulty	o	JJ
nodes	o	NNS
;	o	:
however	o	RB
,	o	,
it	o	PRP
appears	o	VBZ
reasonable	o	JJ
that	o	IN
typical	o	JJ
systems	o	NNS
will	o	MD
not	o	RB
exhibit	o	VB
a	o	DT
worst	o	JJS
-	o	HYPH
case	o	NN
distribution	o	NN
of	o	IN
faults	o	NNS
within	o	IN
the	o	DT
system	o	NN
.	o	.

Indeed	o	RB
,	o	,
many	o	JJ
interesting	o	JJ
scenarios	o	NNS
justify	o	VBP
to	o	TO
assume	o	VB
a	o	DT
much	o	RB
more	o	RBR
benign	o	JJ
distribution	o	NN
of	o	IN
faults	o	NNS
.	o	.

In	o	IN
the	o	DT
extreme	o	JJ
case	o	NN
where	o	WRB
faults	o	NNS
are	o	VBP
distributed	o	VBN
uniformly	o	RB
and	o	CC
independently	o	RB
at	o	IN
random	o	JJ
with	o	IN
a	o	DT
constant	o	JJ
probability	MP	NN
,	o	,
say	o	UH
,	o	,
10	QA	CD
%	QA	NN
,	o	,
of	o	IN
a	o	DT
node	ME	NN
being	QL	VBG
faulty	QL	JJ
,	o	,
node	o	NN
degrees	o	NNS
of	o	IN
Δ∈O	o	NNP
(	o	-LRB-
clogn	o	NN
)	o	-RRB-
would	o	MD
suffice	o	VB
to	o	TO
guarantee	o	VB
(	o	-LRB-
at	o	IN
a	o	DT
given	o	VBN
point	o	NN
in	o	IN
time	o	NN
)	o	-RRB-
that	o	IN
the	o	DT
probability	o	NN
that	o	IN
more	o	JJR
than	o	IN
Δ/9	o	XX
neighbors	o	NNS
of	o	IN
any	o	DT
node	o	NN
are	o	VBP
faulty	o	JJ
,	o	,
is	o	VBZ
at	o	IN
most	o	RBS
1	o	CD
−	o	NN
1	o	CD
/	o	SYM
nc	o	NN
.	o	.

Note	o	VB
that	o	IN
this	o	DT
implies	o	VBZ
that	o	IN
the	o	DT
mean	o	JJ
time	o	NN
until	o	IN
this	o	DT
property	o	NN
is	o	VBZ
violated	o	VBN
polynomially	o	RB
grows	o	VBZ
with	o	IN
system	o	NN
size	o	NN
.	o	.

Using	o	VBG
the	o	DT
FATAL	o	NN
+	o	NN
protocol	o	NN
in	o	IN
small	o	JJ
subsystems	o	NNS
(	o	-LRB-
of	o	IN
less	o	JJR
than	o	IN
Δ	o	JJ
nodes	o	NNS
)	o	-RRB-
,	o	,
system	o	NN
-	o	HYPH
wide	o	JJ
synchronization	o	NN
will	o	MD
be	o	VB
much	o	RB
easier	o	JJR
to	o	TO
achieve	o	VB
than	o	IN
if	o	IN
one	o	PRP
would	o	MD
start	o	VB
from	o	IN
scratch	o	NN
.	o	.

In	o	IN
this	o	DT
setting	o	NN
,	o	,
Δ∈O	o	NNP
(	o	-LRB-
logn	o	NN
)	o	-RRB-
would	o	MD
replace	o	VB
n	o	RB
in	o	IN
all	o	DT
complexity	o	NN
bounds	o	NNS
of	o	IN
the	o	DT
FATAL	o	NN
+	o	IN
algorithm	o	NN
,	o	,
resulting	o	VBG
in	o	IN
particular	o	JJ
in	o	IN
gate	o	NN
complexity	o	NN
O	o	UH
(	o	-LRB-
lognloglogn	o	NN
)	o	-RRB-
per	o	IN
node	o	NN
,	o	,
computational	o	JJ
delay	o	NN
O	o	UH
(	o	-LRB-
loglogn	o	NN
)	o	-RRB-
,	o	,
and	o	CC
stabilization	o	NN
time	o	NN
O	o	UH
(	o	-LRB-
clogn	o	NN
)	o	-RRB-
with	o	IN
probability	o	NN
1	o	CD
−	o	NN
1	o	CD
/	o	SYM
nc	o	NN
.	o	.

Thus	o	RB
,	o	,
this	o	DT
approach	o	NN
promises	o	VBZ
“	o	``
local	o	JJ
”	o	''
fault	o	NN
-	o	HYPH
tolerance	o	NN
of	o	IN
Ω	o	NNP
(	o	-LRB-
Δ	o	NNP
)	o	-RRB-
faults	o	NNS
in	o	IN
each	o	DT
neighborhood	o	NN
in	o	IN
