experiment	o	NN
,	o	,
the	o	DT
glassware	o	NN
is	o	VBZ
acid	ME	NN
washed	o	VBN
in	o	IN
10	o	CD
%	o	NN
HNO3	o	NNP
acid	o	NN
in	o	IN
order	o	NN
to	o	TO
prevent	o	VB
contamination	o	NN
.	o	.
Further	o	JJ
details	o	NNS
of	o	IN
the	o	DT
procedure	o	NN
are	o	VBP
provided	o	VBN
in	o	IN
EPA	o	NNP
Method	o	NNP
29	o	CD
[	o	-LRB-
23].	o	CD

Fig	o	NN
.	o	.
10	o	CD
shows	o	NNS
how	o	WRB
gaseous	ME	JJ
major	ME	JJ
element	ME	NN
concentrations	o	NNS
were	o	VBD
affected	o	VBN
by	o	IN
flue	o	JJ
gas	o	NN
SO2	o	NNP
concentration	o	NN
.	o	.
Concentrations	o	NNS
of	o	IN
all	o	DT
were	o	VBD
very	o	RB
low	o	JJ
at	o	IN
<	o	XX
1	o	CD
ppm	o	NN
,	o	,
with	o	IN
Fe	ME	NNP
and	o	CC
Si	ME	NNP
present	o	VB
in	o	IN
the	o	DT
highest	o	JJS
concentrations	o	NNS
at	o	IN
0.63	o	CD
and	o	CC
0.51	o	CD
ppm	o	NN
respectively	o	RB
.	o	.
For	o	IN
several	o	JJ
elements	o	NNS
,	o	,
1000	o	CD
ppm	o	NN
SO2	ME	NNP
resulted	o	VBD
in	o	IN
either	o	CC
the	o	DT
highest	o	JJS
concentrations	o	NNS
,	o	,
as	o	IN
was	o	VBD
the	o	DT
case	o	NN
for	o	IN
Na	o	NNP
,	o	,
Al	o	NNP
,	o	,
and	o	CC
Si	o	NNP
,	o	,
or	o	CC
the	o	DT
lowest	o	JJS
concentrations	o	NNS
,	o	,
as	o	IN
was	o	VBD
the	o	DT
case	o	NN
for	o	IN
Fe	o	NNP
,	o	,
when	o	WRB
compared	o	VBN
to	o	IN
0	o	CD
and	o	CC
2000	o	CD
ppm	o	NN
SO2	ME	NNP
.	o	.

Quantification	o	NN
of	o	IN
this	o	DT
time	o	NN
-	o	HYPH
of	o	IN
-	o	HYPH
flight	o	NN
effect	o	NN
gives	o	VBZ
us	o	PRP
an	o	DT
outward	ME	JJ
radial	ME	JJ
velocity	ME	NN
of	o	IN
about	o	RB
5	o	CD
km	o	NN
s−1	o	NN
,	o	,
consistent	o	JJ
in	o	IN
direction	o	NN
and	o	CC
order	o	NN
of	o	IN
magnitude	o	NN
with	o	IN
the	o	DT
local	o	JJ
radial	o	JJ
velocity	o	NN
measured	o	VBN
by	o	IN
CAPS	o	NNP
(	o	-LRB-
Wilson	o	NNP
et	o	NNP
al	o	NNP
.	o	.
,	o	,
2010	o	CD
)	o	-RRB-
.	o	.
Our	o	PRP$
inferred	o	JJ
radial	o	JJ
velocity	o	NN
value	o	NN
is	o	VBZ
a	o	DT
factor	o	NN
of	o	IN
two	o	CD
lower	o	JJR
than	o	IN
the	o	DT
one	o	NN
given	o	VBN
in	o	IN
Wilson	o	NNP
et	o	NNP
al	o	NNP
.	o	.
(	o	-LRB-
2010	o	CD
)	o	-RRB-
,	o	,
but	o	CC
this	o	DT
could	o	MD
be	o	VB
due	o	JJ
to	o	IN
a	o	DT
series	o	NN
of	o	IN
factors	o	NNS
affecting	o	VBG
mainly	o	RB
our	o	PRP$
technique	o	NN
,	o	,
such	o	JJ
as	o	IN
the	o	DT
uncertainties	o	NNS
in	o	IN
determining	o	VBG
the	o	DT
wake	o	NN
center	o	NN
or	o	CC
the	o	DT
assumption	o	NN
of	o	IN
constant	o	JJ
radial	o	JJ
velocity	o	NN
for	o	IN
all	o	PDT
the	o	DT
time	o	NN
-	o	HYPH
of	o	IN
-	o	HYPH
flight	o	NN
interval	o	NN
.	o	.

The	o	DT
polar	o	JJ
forcing	o	VBG
via	o	IN
ion	o	NN
drag	o	NN
generates	o	NNS
strong	ME	JJ
westward	ME	NN
(	ME	-LRB-
sub	ME	NN
-	ME	HYPH
corotating	ME	NN
)	ME	-RRB-
winds	ME	NNS
at	o	IN
peak	o	NN
velocities	o	NNS
of	o	IN
around	o	RB
1300	o	CD
m	o	CD
s−1	o	NN
near	o	IN
82	o	CD
°	o	NN
latitude	o	NN
and	o	CC
∼	o	VB
1600	o	CD
m	o	CD
s−1	o	NN
near	o	IN
78	o	CD
°	o	NFP
(	o	-LRB-
not	o	RB
shown	o	VBN
)	o	-RRB-
.	o	.
In	o	IN
order	o	NN
to	o	TO
relate	o	VB
zonal	o	JJ
wind	o	NN
velocities	o	NNS
near	o	IN
the	o	DT
ionospheric	o	JJ
peak	o	NN
to	o	IN
the	o	DT
degree	o	NN
of	o	IN
corotation	o	NN
of	o	IN
the	o	DT
upper	o	JJ
atmosphere	o	NN
,	o	,
Fig	o	NNP
.	o	.
8	o	CD
shows	o	NNS
latitudinal	o	JJ
profiles	o	NNS
of	o	IN
the	o	DT
atmospheric	o	JJ
angular	o	JJ
velocity	o	NN
relative	o	JJ
to	o	IN
Saturn	ME	NNP
’s	o	NNP
rotational	o	JJ
velocity	o	NN
,	o	,
ω	o	NN
/	o	SYM
ΩS	o	NNP
.	o	.
The	o	DT
solid	o	JJ
black	o	JJ
line	o	NN
displays	o	VBZ
the	o	DT
magnetospheric	o	JJ
plasma	o	NN
angular	o	JJ
velocity	o	NN
of	o	IN
Cowley	o	NNP
et	o	NNP
al	o	NNP
.	o	.
(	o	-LRB-
2004	o	CD
)	o	-RRB-
from	o	IN
which	o	WDT
the	o	DT
electric	o	JJ
field	o	NN
used	o	VBN
in	o	IN
our	o	PRP$
simulations	o	NNS
(	o	-LRB-
Fig	o	NN
.	o	.
2	o	LS
)	o	-RRB-
was	o	VBD
derived	o	VBN
.	o	.
The	o	DT
solid	o	JJ
blue	o	JJ
line	o	NN
is	o	VBZ
the	o	DT
atmosphere	o	NN
’s	o	NNP
diurnally	o	RB
-	o	HYPH
averaged	o	VBN
angular	o	JJ
velocity	o	NN
near	o	IN
the	o	DT
ionospheric	o	JJ
peak	o	NN
.	o	.

Concentrations	o	NNS
of	o	IN
salts	o	NNS
in	o	IN
Mars	ME	NNP
soil	ME	VBP
assuming	o	VBG
deposition	o	NN
during	o	IN
the	o	DT
Amazonian	o	NNP
,	o	,
a	o	DT
soil	o	NN
density	o	NN
of	o	IN
1	o	CD
g	o	NN
cm−3	o	NNS
,	o	,
and	o	CC
mixing	o	VBG
in	o	IN
a	o	DT
range	o	NN
of	o	IN
1.5–2.6	o	CD
m	o	CD
depth	o	NN
.	o	.
Values	o	NNS
are	o	VBP
calculated	o	VBN
for	o	IN
the	o	DT
nominal	o	JJ
Mars	o	NNP
case	o	NN
.	o	.

Despite	o	IN
direct	o	JJ
solar	o	JJ
EUV	o	NNP
heating	o	NN
of	o	IN
Saturn	o	NNP
’s	o	NNP
upper	o	JJ
atmosphere	o	NN
representing	o	VBG
a	o	DT
minor	o	JJ
energy	o	NN
source	o	NN
only	o	RB
,	o	,
it	o	PRP
is	o	VBZ
however	o	RB
important	o	JJ
to	o	TO
note	o	VB
that	o	IN
solar	o	JJ
EUV	o	NNP
and	o	CC
shorter	o	JJR
wavelength	o	NN
radiation	o	NN
is	o	VBZ
responsible	o	JJ
for	o	IN
the	o	DT
majority	o	NN
of	o	IN
ionisation	o	NN
,	o	,
and	o	CC
thus	o	RB
conductivity	o	NN
,	o	,
outside	o	IN
of	o	IN
the	o	DT
narrow	o	JJ
band	o	NN
of	o	IN
high	o	JJ
latitude	o	NN
electron	o	NN
precipitation	o	NN
.	o	.
This	o	DT
,	o	,
in	o	IN
turn	o	NN
,	o	,
may	o	MD
control	o	VB
thermospheric	o	JJ
temperatures	o	NNS
.	o	.
As	o	IN
shown	o	VBN
in	o	IN
Fig	o	NNP
.	o	.
2	o	CD
,	o	,
the	o	DT
region	o	NN
of	o	IN
magnetospheric	o	JJ
electric	o	JJ
field	o	NN
is	o	VBZ
considerably	o	RB
wider	o	JJR
than	o	IN
the	o	DT
electron	o	NN
precipitation	o	NN
region	o	NN
,	o	,
so	o	IN
the	o	DT
Joule	o	NNP
heating	o	NN
region	o	NN
extends	o	VBZ
over	o	RP
a	o	DT
much	o	RB
wider	o	JJR
region	o	NN
as	o	RB
well	o	RB
.	o	.
Therefore	o	RB
,	o	,
solar	o	JJ
radiation	o	NN
does	o	VBZ
affect	o	VB
high	o	JJ
latitude	o	NN
temperatures	o	NNS
by	o	IN
means	o	NNS
of	o	IN
its	o	PRP$
role	o	NN
as	o	IN
source	o	NN
of	o	IN
ionisation	o	NN
.	o	.
This	o	DT
causes	o	VBZ
hemispheric	o	JJ
differences	o	NNS
in	o	IN
high	o	JJ
latitude	o	NN
temperatures	o	NNS
at	o	IN
solstice	o	NN
.	o	.
In	o	IN
our	o	PRP$
solstice	ME	NN
simulation	ME	NN
(	ME	-LRB-
R19	ME	NNP
)	ME	-RRB-
we	o	PRP
find	o	VBP
exospheric	o	JJ
temperatures	o	NNS
averaged	o	VBD
from	o	IN
74	o	CD
°	o	NNP
S	o	NNP
to	o	IN
90	o	CD
°	o	NNP
S	o	NNP
(	o	-LRB-
the	ME	DT
summer	ME	NN
polar	ME	JJ
region	ME	NN
)	o	-RRB-
of	o	IN
490	o	CD
K	o	NNP
,	o	,
while	o	IN
averaging	o	VBG
over	o	IN
the	o	DT
same	o	JJ
latitude	o	NN
band	o	NN
in	o	IN
the	o	DT
northern	o	JJ
(	o	-LRB-
winter	o	NN
)	o	-RRB-
hemisphere	o	NN
gives	o	VBZ
a	o	DT
value	o	NN
of	o	IN
430	o	CD
K.	o	NNP
This	o	DT
difference	ME	NN
of	o	IN
60	o	CD
K	o	NNP
is	o	VBZ
a	o	DT
direct	o	JJ
result	o	NN
of	o	IN
enhanced	o	JJ
ionisation	o	NN
in	o	IN
the	o	DT
summer	o	NN
hemisphere	o	RB
,	o	,
leading	o	VBG
to	o	IN
stronger	o	JJR
Joule	o	NNP
heating	o	VBG
there	o	RB
.	o	.
We	o	PRP
expect	o	VBP
solar	o	JJ
cycle	o	NN
variations	o	NNS
of	o	IN
high	o	JJ
latitude	o	NN
temperatures	o	NNS
to	o	TO
lie	o	VB
within	o	IN
the	o	DT
same	o	JJ
approximate	o	JJ
range	o	NN
,	o	,
stronger	o	JJR
in	o	IN
the	o	DT
summer	o	NN
hemisphere	o	RB
than	o	IN
winter	o	NN
hemisphere	o	RB
,	o	,
where	o	WRB
solar	o	JJ
ionisation	o	NN
is	o	VBZ
considerably	o	RB
weaker	o	JJR
.	o	.
The	o	DT
solar	o	JJ
ionisation	o	NN
-	o	HYPH
induced	o	VBN
hemispheric	o	JJ
differences	o	NNS
in	o	IN
atmospheric	o	JJ
conductivity	o	NN
should	o	MD
similarly	o	RB
affect	o	VB
the	o	DT
magnetosphere	o	JJ
,	o	,
highlighting	o	VBG
an	o	DT
interesting	o	JJ
Sun	o	NNP
–	o	NNP
atmosphere	o	NN
–	o	:
magnetosphere	o	JJ
coupling	o	NN
chain	o	NN
that	o	WDT
deserves	o	VBZ
more	o	JJR
thorough	o	JJ
examination	o	NN
in	o	IN
future	o	JJ
studies	o	NNS
.	o	.

In	o	IN
the	o	DT
previous	o	JJ
section	o	NN
we	o	PRP
discussed	o	VBD
models	o	NNS
where	o	WRB
the	o	DT
net	o	JJ
heating	o	NN
efficiency	o	NN
ηnet	o	NN
was	o	VBD
fixed	o	VBN
at	o	IN
a	o	DT
constant	o	JJ
value	o	NN
at	o	IN
all	o	DT
altitudes	o	NNS
.	o	.
In	o	IN
this	o	DT
section	o	NN
we	o	PRP
discuss	o	VBP
more	o	JJR
realistic	o	JJ
models	o	NNS
of	o	IN
HD209458b	o	NNS
that	o	WDT
rely	o	VBP
on	o	IN
new	o	JJ
approximations	o	NNS
of	o	IN
photoelectron	o	NN
heating	o	NN
efficiency	o	NN
and	o	CC
derive	o	VB
an	o	DT
estimate	o	NN
of	o	IN
ηnet	o	NN
based	o	VBN
on	o	IN
these	o	DT
models	o	NNS
.	o	.
Here	o	RB
we	o	PRP
also	o	RB
include	o	VBP
radiative	o	JJ
cooling	o	NN
from	o	IN
recombination	o	NN
and	o	CC
,	o	,
in	o	IN
one	o	CD
case	o	NN
,	o	,
H	o	NNP
Lyman	o	NNP
α	o	IN
emissions	o	NNS
by	o	IN
excited	o	JJ
H	o	NNP
(	o	-LRB-
Murray	o	NNP
-	o	HYPH
Clay	o	NNP
et	o	NNP
al	o	NNP
.	o	.
,	o	,
2009	o	CD
)	o	-RRB-
.	o	.
Our	o	PRP$
aim	o	NN
was	o	VBD
to	o	TO
calculate	o	VB
the	o	DT
most	o	RBS
likely	o	JJ
range	o	NN
of	o	IN
temperatures	o	NNS
in	o	IN
the	o	DT
thermosphere	o	NN
of	o	IN
HD209458b	o	NNP
based	o	VBN
on	o	IN
average	o	JJ
solar	o	JJ
fluxes	o	NNS
.	o	.
Fig	o	NN
.	o	NN
4	o	CD
shows	o	VBZ
the	o	DT
temperature	o	NN
and	o	CC
velocity	o	NN
profiles	o	NNS
at	o	IN
1–5Rp	o	CD
based	o	VBN
on	o	IN
different	o	JJ
approximations	o	NNS
(	o	-LRB-
see	o	VB
Table	o	NN
2	o	CD
for	o	IN
the	o	DT
input	o	NN
parameters	o	NNS
)	o	-RRB-
.	o	.
Model	ME	NNP
C1	ME	NNP
assumes	o	VBZ
a	o	DT
constant	o	JJ
photoelectron	o	NN
heating	o	NN
efficiency	o	NN
of	o	IN
93	o	CD
%	o	NN
at	o	IN
all	o	DT
altitudes	o	NNS
and	o	CC
photoelectron	o	NN
energies	o	NNS
.	o	.
This	o	DT
heating	o	NN
efficiency	o	NN
is	o	VBZ
appropriate	o	JJ
for	o	IN
photoelectrons	o	NNS
created	o	VBN
by	o	IN
50	o	CD
eV	o	NNP
photons	ME	NNS
at	o	IN
an	o	DT
electron	ME	NN
mixing	ME	VBG
ratio	ME	NN
of	ME	IN
xe	ME	NN
=	o	SYM
0.1	o	CD
(	o	-LRB-
Cecchi	o	NNP
-	o	HYPH
Pestellini	o	NNP
et	o	NNP
al	o	NNP
.	o	.
,	o	,
2009	o	CD
)	o	-RRB-
.	o	.
Model	o	NNP
C2	o	NNP
is	o	VBZ
otherwise	o	RB
similar	o	JJ
to	o	IN
C1	o	NNP
but	o	CC
the	o	DT
heating	o	NN
efficiency	o	NN
varies	o	VBZ
with	o	IN
photoelectron	o	NN
energy	o	NN
and	o	CC
altitude	o	NN
(	o	-LRB-
see	o	VB
below	o	RB
)	o	-RRB-
.	o	.
Models	o	NNS
C3	o	NNP
and	o	CC
C4	o	NNS
are	o	VBP
also	o	RB
based	o	VBN
on	o	IN
C1	o	NNP
,	o	,
but	o	CC
C3	o	PRP
includes	o	VBZ
the	o	DT
substellar	o	JJ
tidal	o	JJ
forces	o	NNS
in	o	IN
the	o	DT
equations	o	NNS
of	o	IN
motion	o	NN
(	o	-LRB-
e.g.	o	NN
,	o	,
Garcia	o	NNP
Munoz	o	NNP
,	o	,
2007	o	CD
)	o	-RRB-
and	o	CC
C4	o	NNP
includes	o	VBZ
Lyman	o	NNP
α	o	XX
cooling	o	VBG
.	o	.
All	o	DT
of	o	IN
these	o	DT
models	o	NNS
are	o	VBP
based	o	VBN
on	o	IN
the	o	DT
outflow	o	JJ
boundary	o	JJ
conditions	o	NNS
for	o	IN
temperature	o	NN
,	o	,
velocity	o	NN
,	o	,
and	o	CC
density	o	NN
.	o	.

Once	o	RB
again	o	RB
,	o	,
the	o	DT
differences	o	NNS
between	o	IN
the	o	DT
earlier	o	JJR
models	o	NNS
and	o	CC
our	o	PRP$
work	o	NN
arise	o	VBP
from	o	IN
different	o	JJ
boundary	o	JJ
conditions	o	NNS
,	o	,
and	o	CC
assumptions	o	NNS
regarding	o	VBG
heating	o	NN
rates	o	NNS
and	o	CC
photochemistry	o	NN
.	o	.
We	o	PRP
demonstrate	o	VBP
this	o	DT
by	o	IN
reproducing	o	VBG
the	o	DT
results	o	NNS
of	o	IN
Murray	o	NNP
-	o	HYPH
Clay	o	NNP
et	o	NNP
al	o	NNP
.	o	.
(	o	-LRB-
2009	o	CD
)	o	-RRB-
with	o	IN
our	o	PRP$
model	ME	NN
.	o	.
In	o	IN
order	o	NN
to	o	TO
do	o	VB
so	o	RB
,	o	,
we	o	PRP
set	o	VBD
the	o	DT
lower	o	JJR
boundary	o	JJ
to	o	IN
30	o	CD
nbar	o	NN
with	o	IN
a	o	DT
temperature	o	NN
of	o	IN
1000	o	CD
K	o	NNP
,	o	,
and	o	CC
included	o	VBD
the	o	DT
substellar	o	JJ
tide	o	NN
in	o	IN
the	o	DT
equations	o	NNS
of	o	IN
motion	o	NN
.	o	.
We	o	PRP
only	o	RB
included	o	VBD
H	o	NNP
,	o	,
H+	o	NNP
,	o	,
and	o	CC
electrons	o	NNS
in	o	IN
the	o	DT
model	o	NN
,	o	,
and	o	CC
used	o	VBD
the	o	DT
recombination	o	NN
rate	o	NN
coefficient	o	NN
and	o	CC
Lyman	o	NNP
α	o	XX
cooling	o	VBG
rate	o	NN
from	o	IN
Murray	o	NNP
-	o	HYPH
Clay	o	NNP
et	o	NNP
al	o	NNP
.	o	.
(	o	-LRB-
2009	o	CD
)	o	-RRB-
.	o	.
We	o	PRP
also	o	RB
calculated	o	VBD
the	o	DT
heating	o	NN
and	o	CC
ionization	o	NN
rates	o	NNS
with	o	IN
the	o	DT
gray	o	JJ
approximation	o	NN
by	o	IN
assuming	o	VBG
a	o	DT
single	ME	JJ
photon	ME	NN
energy	o	NN
of	o	IN
20	o	CD
eV	o	NNS
for	o	IN
the	o	DT
stellar	ME	JJ
flux	ME	NN
of	o	IN
0.45	o	CD
W	o	NNP
m−2	o	NNS
at	o	IN
the	o	DT
orbital	o	JJ
position	o	NN
of	o	IN
HD209458b	o	NNP
.	o	.
Fig	o	NN
.	o	.
10	o	CD
shows	o	VBZ
the	o	DT
density	o	NN
profiles	o	NNS
of	o	IN
H	o	NNP
and	o	CC
H+	o	NNP
based	o	VBN
on	o	IN
this	o	DT
model	o	NN
(	o	-LRB-
hereafter	o	NN
,	o	,
the	o	DT
MC09	o	NNP
model	o	NN
)	o	-RRB-
.	o	.

Elemental	o	JJ
impurities	o	NNS
have	o	VBP
three	o	CD
possible	o	JJ
locations	o	NNS
for	o	IN
bonding	o	VBG
in	o	IN
CaCO3	o	NNP
[	o	-LRB-
26	o	CD
]	o	-RRB-
:	o	:
Substitution	o	NN
via	o	IN
cation	o	NN
exchange	o	NN
for	o	IN
Ca2	o	NNS
+	o	POS
occurs	o	NNS
for	o	IN
90–95	o	CD
%	o	NN
of	o	IN
elements	ME	NNS
e.g.	o	RB
,	o	,
Fe	o	NNP
,	o	,
Mn	o	NNP
,	o	,
and	o	CC
Sr	o	NNP
.	o	.
Adsorption	o	NN
onto	o	IN
crystal	o	NN
faces	o	NNS
to	o	TO
balance	o	VB
charge	o	NN
inbalances	o	NNS
e.g.	o	RB
,	o	,
Na	o	UH
,	o	,
and	o	CC
K.	o	NNP
Inclusion	o	NNP
of	o	IN
additional	o	JJ
mineral	o	NN
phases	o	NNS
within	o	IN
the	o	DT
CaCO3	o	NN
.	o	.

Woods	o	NNP
et	o	NNP
al	o	NNP
.	o	.
(	o	-LRB-
2000	o	CD
)	o	-RRB-
studied	o	VBD
the	o	DT
variability	o	NN
of	o	IN
solar	o	JJ
Lyman	ME	NNP
α	ME	IN
emissions	ME	NNS
based	o	VBN
on	o	IN
satellite	o	NN
observations	o	NNS
spanning	o	VBG
four	o	CD
and	o	CC
a	o	DT
half	o	JJ
solar	ME	JJ
cycles	ME	NNS
between	o	IN
1947	o	CD
and	o	CC
1999	o	CD
.	o	.
They	o	PRP
found	o	VBD
that	o	IN
the	o	DT
variability	o	NN
ranges	o	VBZ
between	o	IN
1	o	CD
%	o	NN
and	o	CC
37	o	CD
%	o	NN
during	o	IN
one	o	CD
period	ME	NN
of	ME	IN
solar	ME	JJ
rotation	ME	NN
(	o	-LRB-
27	o	CD
days	o	NNS
)	o	-RRB-
,	o	,
and	o	CC
the	o	DT
average	o	JJ
variability	o	NN
during	o	IN
one	o	CD
solar	o	JJ
rotation	o	NN
was	o	VBD
found	o	VBN
to	o	TO
be	o	VB
9	o	CD
±	o	NNP
6	o	CD
%	o	NN
.	o	.
This	o	DT
result	o	NN
agrees	o	VBZ
well	o	RB
with	o	IN
the	o	DT
estimated	o	VBN
variability	o	NN
of	o	IN
the	o	DT
Lyman	o	NNP
α	o	XX
emissions	o	NNS
from	o	IN
HD209458	o	NN
.	o	.
The	o	DT
rotation	o	NN
period	o	NN
of	o	IN
HD209458	ME	NNP
is	o	VBZ
estimated	o	VBN
to	o	TO
be	o	VB
∼	o	NN
10–11	o	JJ
days	o	NNS
(	o	-LRB-
Silva	o	NNP
-	o	HYPH
Valio	o	NNP
,	o	,
2008	o	CD
)	o	-RRB-
.	o	.
The	o	DT
G140	ME	NNP
M	ME	NNP
observations	ME	NNS
covered	o	VBD
three	o	CD
different	o	JJ
transits	ME	NNS
and	o	CC
took	o	VBD
place	o	NN
within	o	IN
a	o	DT
month	o	NN
and	o	CC
a	o	DT
half	o	NN
.	o	.
Each	o	DT
observation	ME	NN
covered	o	VBD
approximately	o	RB
2	o	CD
h	o	NN
in	o	IN
time	o	NN
.	o	.
Thus	o	RB
the	o	DT
data	o	NNS
can	o	MD
be	o	VB
affected	o	VBN
by	o	IN
short	o	JJ
-	o	HYPH
term	o	NN
variability	o	NN
and	o	CC
it	o	PRP
is	o	VBZ
essential	o	JJ
that	o	IN
such	o	JJ
variability	o	NN
be	o	VB
properly	o	RB
accounted	o	VBN
for	o	IN
.	o	.
For	o	IN
this	o	DT
reason	o	NN
,	o	,
we	o	PRP
compare	o	VBP
our	o	PRP$
models	o	NNS
with	o	IN
the	o	DT
results	o	NNS
of	o	IN
Ben	o	NNP
-	o	HYPH
Jaffel	o	NNP
(	o	-LRB-
2007	o	CD
,	o	,
2008	o	CD
)	o	-RRB-
and	o	CC
Ben	o	NNP
-	o	HYPH
Jaffel	o	NNP
and	o	CC
Hosseini	o	NNP
(	o	-LRB-
2010	o	CD
)	o	-RRB-
who	o	WP
analyzed	o	VBD
the	o	DT
data	o	NNS
in	o	IN
the	o	DT
time	o	NN
tag	o	NN
mode	o	NN
and	o	CC
accounted	o	VBD
for	o	IN
variability	o	NN
before	o	IN
calculating	o	VBG
transit	o	NN
depths	o	NNS
.	o	.

The	o	DT
ternary	o	JJ
magnesium	o	NN
nitride	o	NN
fluorides	o	NNS
were	o	VBD
prepared	o	VBN
by	o	IN
the	o	DT
high	o	JJ
temperature	o	NN
solid	o	JJ
state	o	NN
reaction	o	NN
of	o	IN
stoichiometric	o	JJ
amounts	o	NNS
of	o	IN
synthesised	o	VBN
Mg3N2	o	NNP
with	o	IN
anhydrous	ME	JJ
MgF2	ME	NNS
(	o	-LRB-
Aldrich	o	NNP
,	o	,
99.9	o	CD
%	o	NN
)	o	-RRB-
.	o	.
All	o	DT
manipulations	o	NNS
were	o	VBD
carried	o	VBN
out	o	RP
under	o	IN
inert	o	JJ
nitrogen	o	NN
or	o	CC
argon	o	NN
atmospheres	o	NNS
.	o	.
The	o	DT
appropriate	o	JJ
1:3	o	CD
and	o	CC
1:1	o	CD
stoichiometric	ME	JJ
molar	ME	JJ
ratios	o	NNS
were	o	VBD
used	o	VBN
in	o	IN
the	o	DT
synthesis	o	NN
of	o	IN
Mg3NF3	o	NNP
(	o	-LRB-
1	o	CD
)	o	-RRB-
and	o	CC
Mg2NF	o	NNS
(	o	-LRB-
2	o	LS
)	o	-RRB-
respectively	o	RB
,	o	,
as	o	IN
shown	o	VBN
below:(1)Mg3N2	o	NN
+	o	SYM
3MgF2→2Mg3NF3(2)Mg3N2+MgF2→2Mg2NF	o	NNS

A	o	DT
QCM	o	NNP
-	o	HYPH
D	o	NNP
instrument	o	NN
,	o	,
which	o	WDT
is	o	VBZ
a	o	DT
highly	o	RB
sensitive	o	JJ
balance	o	NN
based	o	VBN
on	o	IN
the	o	DT
measurement	o	NN
of	o	IN
changes	o	NNS
in	o	IN
the	o	DT
resonance	o	NN
frequency	o	NN
of	o	IN
a	o	DT
quartz	o	JJ
crystal	o	NN
oscillator	o	NN
,	o	,
was	o	VBD
used	o	VBN
to	o	TO
study	o	VB
the	o	DT
film	o	NN
formation	o	NN
and	o	CC
complexation	o	NN
processes	o	NNS
.	o	.
The	o	DT
instrument	o	NN
used	o	VBN
was	o	VBD
a	o	DT
Q	o	NN
-	o	HYPH
sense	o	NN
E4	o	NNP
microbalance	o	NN
(	o	-LRB-
Q	o	NN
-	o	HYPH
sense	o	NN
,	o	,
Gothenburg	o	NNP
)	o	-RRB-
.	o	.
The	o	DT
temperature	o	NN
of	o	IN
the	o	DT
measuring	ME	VBG
cell	ME	NN
was	o	VBD
controlled	o	VBN
at	o	IN
25	o	CD
±	o	NNP
0.02	o	CD
°	o	NNP
C	o	NN
,	o	,
and	o	CC
the	o	DT
resonant	o	JJ
frequency	o	NN
of	o	IN
the	o	DT
oscillator	o	NN
(	o	-LRB-
f	o	NNP
)	o	-RRB-
and	o	CC
the	o	DT
energy	o	NN
dissipation	o	NN
value	o	NN
(	o	-LRB-
D	o	NNP
)	o	-RRB-
were	o	VBD
recorded	o	VBN
simultaneously	o	RB
as	o	IN
a	o	DT
function	o	NN
of	o	IN
time	o	NN
.	o	.
The	o	DT
baseline	o	NN
was	o	VBD
determined	o	VBN
using	o	VBG
the	o	DT
buffer	o	NN
solution	o	NN
without	o	IN
protein	o	NN
.	o	.

At	o	IN
lower	o	JJR
latitudes	o	VBZ
our	o	PRP$
calculations	o	NNS
do	o	VBP
not	o	RB
capture	o	VB
observed	o	JJ
values	o	NNS
well	o	RB
.	o	.
Fig	o	NN
.	o	.
6	o	CD
shows	o	VBZ
that	o	IN
exospheric	ME	JJ
temperatures	ME	NNS
decrease	o	VBP
from	o	IN
around	o	IN
450	o	CD
K	o	NNS
near	o	IN
the	o	DT
pole	o	NN
to	o	IN
around	o	RB
180	o	CD
K	o	NNP
near	o	IN
the	o	DT
equator	o	NN
.	o	.
Voyager	o	NNP
2	o	CD
UVS	o	NNP
occultations	o	NNS
of	o	IN
δ	o	NNP
-	o	HYPH
Sco	o	NNP
suggested	o	VBD
an	o	DT
exospheric	ME	JJ
temperature	ME	NN
of	o	IN
420	o	CD
±	o	NNP
30	o	CD
K	o	NN
near	o	IN
29.5	o	CD
°	o	NNP
N	o	NNP
(	o	-LRB-
Smith	o	NNP
et	o	NNP
al	o	NNP
.	o	.
,	o	,
1983	o	CD
)	o	-RRB-
,	o	,
while	o	IN
a	o	DT
recent	o	JJ
reanalysis	o	NN
of	o	IN
Voyager	o	NNP
UVS	o	NNP
data	o	NNS
inferred	o	VBD
a	o	DT
value	o	NN
of	o	IN
488	o	CD
±	o	NNP
14	o	CD
K	o	NNP
(	o	-LRB-
Vervack	o	NNP
and	o	CC
Moses	o	NNP
,	o	,
2012	o	CD
)	o	-RRB-
.	o	.
These	o	DT
and	o	CC
other	o	JJ
observations	o	NNS
suggest	o	VBP
low	ME	JJ
and	ME	CC
mid	ME	JJ
-	ME	NN
latitude	ME	JJ
exospheric	ME	JJ
temperatures	ME	NNS
on	o	IN
Saturn	o	NNP
to	o	TO
be	o	VB
of	o	IN
the	o	DT
order	o	NN
of	o	IN
450	o	CD
K	o	NN
,	o	,
roughly	o	RB
twice	o	PDT
the	o	DT
value	o	NN
shown	o	VBN
in	o	IN
Fig	o	NNP
.	o	.
6	o	CD
.	o	.
Our	o	PRP$
model	o	NN
is	o	VBZ
presently	o	RB
unable	o	JJ
to	o	TO
reproduce	o	VB
observed	o	VBN
low	o	JJ
and	o	CC
mid	o	JJ
-	o	NN
latitude	o	JJ
exospheric	o	JJ
temperatures	o	NNS
on	o	IN
Saturn	o	NNP
